Date-time CET-CEST (DD/MM/YYYY HH:mm),hour_sin,hour_cos,Rainfall depth (mm),Air temperature (°C),Air humidity (%),Windspeed (km/h),DMA G (L/s)
2023-02-15 13:00:00,-0.2588190451025208,-0.9659258262890683,0.4,11.7,82.0,13.0,27.2525
2023-02-15 14:00:00,-0.4999999999999997,-0.8660254037844388,1.7,11.0,85.0,12.0,24.6825
2023-02-15 15:00:00,-0.7071067811865471,-0.7071067811865479,0.1,11.5,79.0,18.0,24.44
2023-02-15 16:00:00,-0.8660254037844385,-0.5000000000000004,2.0,9.0,91.0,14.0,23.8275
2023-02-15 17:00:00,-0.9659258262890683,-0.25881904510252063,0.8,8.7,92.0,6.0,24.5675
2023-02-15 18:00:00,-1.0,-1.8369701987210297e-16,0.0,9.0,92.0,4.0,26.275
2023-02-15 19:00:00,-0.9659258262890684,0.2588190451025203,0.1,8.9,91.0,5.0,28.515
2023-02-15 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,8.8,93.0,4.0,29.775
2023-02-15 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,8.6,93.0,4.0,26.535
2023-02-15 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,8.1,94.0,4.0,23.33
2023-02-15 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,8.2,92.0,5.0,22.995
2023-02-16 00:00:00,0.0,1.0,0.0,7.6,90.0,6.0,20.3475
2023-02-16 01:00:00,0.25881904510252074,0.9659258262890683,0.0,7.7,90.0,4.0,16.7375
2023-02-16 02:00:00,0.49999999999999994,0.8660254037844387,0.1,7.7,92.0,3.0,17.6675
2023-02-16 03:00:00,0.7071067811865476,0.7071067811865476,0.0,7.6,95.0,3.0,16.4775
2023-02-16 04:00:00,0.8660254037844386,0.5000000000000001,0.0,7.3,92.0,3.0,16.95
2023-02-16 05:00:00,0.9659258262890683,0.25881904510252074,0.0,7.3,94.0,4.0,17.9175
2023-02-16 06:00:00,1.0,6.123233995736766e-17,0.0,6.9,93.0,7.0,24.01
2023-02-16 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,6.4,92.0,5.0,32.1925
2023-02-16 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,6.7,93.0,4.0,32.64
2023-02-16 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,7.5,90.0,8.0,29.7775
2023-02-16 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,8.0,85.0,6.0,28.6575
2023-02-16 11:00:00,0.258819045102521,-0.9659258262890682,0.0,7.8,90.0,10.0,24.895
2023-02-16 12:00:00,1.2246467991473532e-16,-1.0,0.0,7.6,91.0,12.0,26.9175
2023-02-16 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,7.7,90.0,9.0,26.3525
2023-02-16 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,6.7,94.0,12.0,26.2275
2023-02-16 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,6.5,95.0,11.0,24.33
2023-02-16 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,6.7,95.0,8.0,23.8075
2023-02-16 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,7.0,94.0,4.0,24.615
2023-02-16 18:00:00,-1.0,-1.8369701987210297e-16,0.0,7.1,92.0,5.0,26.87
2023-02-16 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,7.3,91.0,3.0,28.99
2023-02-16 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,7.4,90.0,4.0,30.74
2023-02-16 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,7.4,88.0,3.0,26.1925
2023-02-16 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,7.4,87.0,4.0,23.355
2023-02-16 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,7.2,89.0,3.0,22.1075
2023-02-17 00:00:00,0.0,1.0,0.0,6.7,89.0,6.0,20.2675
2023-02-17 01:00:00,0.25881904510252074,0.9659258262890683,0.0,6.2,89.0,5.0,17.49
2023-02-17 02:00:00,0.49999999999999994,0.8660254037844387,0.0,6.1,90.0,4.0,17.2275
2023-02-17 03:00:00,0.7071067811865476,0.7071067811865476,0.0,6.4,89.0,5.0,16.665
2023-02-17 04:00:00,0.8660254037844386,0.5000000000000001,0.0,6.5,87.0,3.0,
2023-02-17 05:00:00,0.9659258262890683,0.25881904510252074,0.0,6.6,87.0,4.0,18.515
2023-02-17 06:00:00,1.0,6.123233995736766e-17,0.0,6.8,90.0,4.0,22.7425
2023-02-17 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,6.9,89.0,5.0,32.13
2023-02-17 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,7.2,86.0,6.0,32.0525
2023-02-17 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,8.0,80.0,7.0,30.4175
2023-02-17 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,8.7,78.0,8.0,27.93
2023-02-17 11:00:00,0.258819045102521,-0.9659258262890682,0.0,10.0,72.0,5.0,28.165
2023-02-17 12:00:00,1.2246467991473532e-16,-1.0,0.0,10.6,72.0,12.0,25.955
2023-02-17 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,11.0,72.0,12.0,26.3125
2023-02-17 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,9.8,83.0,14.0,26.43
2023-02-17 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,8.1,94.0,15.0,24.02
2023-02-17 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,7.7,90.0,10.0,23.125
2023-02-17 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,7.6,90.0,9.0,24.5125
2023-02-17 18:00:00,-1.0,-1.8369701987210297e-16,0.0,7.5,90.0,7.0,26.1075
2023-02-17 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,7.6,88.0,6.0,28.8225
2023-02-17 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,7.8,88.0,7.0,30.9025
2023-02-17 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,7.6,88.0,4.0,25.6625
2023-02-17 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,7.6,89.0,3.0,24.4125
2023-02-17 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,7.6,89.0,4.0,22.4025
2023-02-18 00:00:00,0.0,1.0,0.0,7.3,90.0,4.0,20.3325
2023-02-18 01:00:00,0.25881904510252074,0.9659258262890683,0.0,7.1,91.0,4.0,18.42
2023-02-18 02:00:00,0.49999999999999994,0.8660254037844387,0.0,7.2,92.0,4.0,17.1225
2023-02-18 03:00:00,0.7071067811865476,0.7071067811865476,0.0,7.2,93.0,3.0,17.205
2023-02-18 04:00:00,0.8660254037844386,0.5000000000000001,0.0,7.1,93.0,5.0,16.8275
2023-02-18 05:00:00,0.9659258262890683,0.25881904510252074,0.0,7.2,94.0,4.0,18.8825
2023-02-18 06:00:00,1.0,6.123233995736766e-17,0.0,6.9,94.0,3.0,23.6325
2023-02-18 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,6.8,94.0,3.0,31.6375
2023-02-18 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,8.1,91.0,5.0,32.3275
2023-02-18 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,8.6,91.0,3.0,30.645
2023-02-18 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,8.6,91.0,4.0,27.805
2023-02-18 11:00:00,0.258819045102521,-0.9659258262890682,0.0,8.6,92.0,5.0,26.5025
2023-02-18 12:00:00,1.2246467991473532e-16,-1.0,0.0,8.8,92.0,4.0,26.52
2023-02-18 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,10.0,88.0,3.0,26.3275
2023-02-18 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,11.2,79.0,12.0,25.615
2023-02-18 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,10.9,81.0,7.0,24.73
2023-02-18 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,11.2,79.0,3.0,24.7125
2023-02-18 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,10.2,85.0,9.0,24.37
2023-02-18 18:00:00,-1.0,-1.8369701987210297e-16,0.0,10.6,83.0,8.0,25.6175
2023-02-18 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,11.5,79.0,4.0,26.65
2023-02-18 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,11.5,79.0,4.0,29.315
2023-02-18 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,10.5,84.0,5.0,25.3375
2023-02-18 22:00:00,-0.5000000000000004,0.8660254037844384,0.1,9.4,96.0,12.0,23.2425
2023-02-18 23:00:00,-0.25881904510252157,0.9659258262890681,0.3,9.5,99.0,10.0,22.2
2023-02-19 00:00:00,0.0,1.0,0.0,9.5,99.0,13.0,20.3875
2023-02-19 01:00:00,0.25881904510252074,0.9659258262890683,0.0,9.2,99.0,19.0,17.8125
2023-02-19 02:00:00,0.49999999999999994,0.8660254037844387,0.0,9.1,98.0,15.0,16.735
2023-02-19 03:00:00,0.7071067811865476,0.7071067811865476,0.0,9.1,98.0,10.0,17.0525
2023-02-19 04:00:00,0.8660254037844386,0.5000000000000001,0.0,9.1,98.0,5.0,17.18
2023-02-19 05:00:00,0.9659258262890683,0.25881904510252074,0.0,9.0,99.0,4.0,18.1575
2023-02-19 06:00:00,1.0,6.123233995736766e-17,0.5,9.0,99.0,4.0,20.02
2023-02-19 07:00:00,0.9659258262890683,-0.25881904510252063,0.3,8.9,100.0,7.0,24.86
2023-02-19 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,9.2,100.0,15.0,28.445
2023-02-19 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,9.3,100.0,14.0,33.92
2023-02-19 10:00:00,0.49999999999999994,-0.8660254037844387,0.1,9.4,100.0,4.0,32.9
2023-02-19 11:00:00,0.258819045102521,-0.9659258262890682,0.7,9.8,100.0,2.0,29.11
2023-02-19 12:00:00,1.2246467991473532e-16,-1.0,0.0,9.8,100.0,3.0,29.0675
2023-02-19 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,10.0,100.0,4.0,27.4375
2023-02-19 14:00:00,-0.4999999999999997,-0.8660254037844388,0.1,10.5,100.0,3.0,26.8875
2023-02-19 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,9.3,100.0,8.0,26.4675
2023-02-19 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,9.9,100.0,2.0,25.8975
2023-02-19 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,10.3,100.0,4.0,26.3575
2023-02-19 18:00:00,-1.0,-1.8369701987210297e-16,0.0,9.7,100.0,4.0,26.48
2023-02-19 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,9.6,100.0,3.0,27.7675
2023-02-19 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,11.0,100.0,4.0,27.5125
2023-02-19 21:00:00,-0.7071067811865477,0.7071067811865474,0.1,10.4,81.0,21.0,24.285
2023-02-19 22:00:00,-0.5000000000000004,0.8660254037844384,1.0,9.2,81.0,29.0,22.9575
2023-02-19 23:00:00,-0.25881904510252157,0.9659258262890681,0.3,9.0,82.0,33.0,21.885
2023-02-20 00:00:00,0.0,1.0,0.1,8.7,82.0,26.0,18.9575
2023-02-20 01:00:00,0.25881904510252074,0.9659258262890683,0.4,8.6,82.0,28.0,18.4125
2023-02-20 02:00:00,0.49999999999999994,0.8660254037844387,1.0,8.3,84.0,30.0,16.5
2023-02-20 03:00:00,0.7071067811865476,0.7071067811865476,0.2,8.4,81.0,29.0,16.515
2023-02-20 04:00:00,0.8660254037844386,0.5000000000000001,0.0,8.5,78.0,28.0,16.7675
2023-02-20 05:00:00,0.9659258262890683,0.25881904510252074,0.0,8.7,77.0,31.0,17.815
2023-02-20 06:00:00,1.0,6.123233995736766e-17,0.0,9.1,74.0,23.0,18.835
2023-02-20 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,9.3,73.0,16.0,22.3075
2023-02-20 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,9.6,76.0,6.0,27.395
2023-02-20 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,9.8,71.0,15.0,33.53
2023-02-20 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,10.3,71.0,11.0,32.015
2023-02-20 11:00:00,0.258819045102521,-0.9659258262890682,0.0,10.7,73.0,4.0,30.86
2023-02-20 12:00:00,1.2246467991473532e-16,-1.0,0.0,11.6,73.0,4.0,30.64
2023-02-20 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,10.6,82.0,9.0,29.8325
2023-02-20 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,10.4,86.0,8.0,28.6425
2023-02-20 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,10.7,89.0,6.0,25.73
2023-02-20 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,12.4,86.0,4.0,25.6175
2023-02-20 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,10.2,92.0,5.0,27.365
2023-02-20 18:00:00,-1.0,-1.8369701987210297e-16,0.0,9.8,94.0,6.0,28.815
2023-02-20 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,9.3,94.0,5.0,28.92
2023-02-20 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,9.1,93.0,3.0,29.12
2023-02-20 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,9.2,94.0,5.0,26.7075
2023-02-20 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,8.8,94.0,5.0,23.6575
2023-02-20 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,8.8,95.0,3.0,21.41
2023-02-21 00:00:00,0.0,1.0,0.0,8.5,96.0,5.0,19.52
2023-02-21 01:00:00,0.25881904510252074,0.9659258262890683,0.0,8.8,97.0,3.0,17.14
2023-02-21 02:00:00,0.49999999999999994,0.8660254037844387,0.0,9.3,94.0,4.0,16.28
2023-02-21 03:00:00,0.7071067811865476,0.7071067811865476,0.0,9.7,85.0,6.0,16.4525
2023-02-21 04:00:00,0.8660254037844386,0.5000000000000001,0.0,9.9,82.0,8.0,16.7925
2023-02-21 05:00:00,0.9659258262890683,0.25881904510252074,0.0,10.0,80.0,4.0,18.47
2023-02-21 06:00:00,1.0,6.123233995736766e-17,0.0,10.2,80.0,5.0,23.23
2023-02-21 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,10.4,80.0,9.0,32.08
2023-02-21 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,10.5,84.0,12.0,31.675
2023-02-21 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,11.0,84.0,12.0,31.3675
2023-02-21 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,11.8,78.0,11.0,28.31
2023-02-21 11:00:00,0.258819045102521,-0.9659258262890682,0.0,12.1,74.0,16.0,27.3
2023-02-21 12:00:00,1.2246467991473532e-16,-1.0,0.0,12.3,71.0,19.0,26.53
2023-02-21 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,10.7,82.0,16.0,27.77
2023-02-21 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,11.0,80.0,4.0,24.255
2023-02-21 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,11.4,74.0,5.0,24.4375
2023-02-21 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,11.8,72.0,8.0,24.135
2023-02-21 17:00:00,-0.9659258262890683,-0.25881904510252063,0.5,9.5,88.0,27.0,24.4125
2023-02-21 18:00:00,-1.0,-1.8369701987210297e-16,0.4,7.7,80.0,43.0,25.51
2023-02-21 19:00:00,-0.9659258262890684,0.2588190451025203,0.1,7.6,75.0,38.0,29.3425
2023-02-21 20:00:00,-0.8660254037844386,0.5000000000000001,0.1,8.2,70.0,37.0,30.54
2023-02-21 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,8.6,66.0,40.0,26.07
2023-02-21 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,8.6,66.0,41.0,23.2625
2023-02-21 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,8.5,61.0,36.0,21.735
2023-02-22 00:00:00,0.0,1.0,0.0,7.9,58.0,23.0,19.5225
2023-02-22 01:00:00,0.25881904510252074,0.9659258262890683,0.0,8.5,53.0,13.0,17.9
2023-02-22 02:00:00,0.49999999999999994,0.8660254037844387,0.0,7.4,62.0,15.0,16.55
2023-02-22 03:00:00,0.7071067811865476,0.7071067811865476,0.0,7.7,60.0,18.0,16.745
2023-02-22 04:00:00,0.8660254037844386,0.5000000000000001,0.0,7.1,59.0,14.0,17.1825
2023-02-22 05:00:00,0.9659258262890683,0.25881904510252074,0.0,6.4,68.0,4.0,18.3975
2023-02-22 06:00:00,1.0,6.123233995736766e-17,0.0,6.9,75.0,6.0,23.5425
2023-02-22 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,5.6,76.0,5.0,32.7625
2023-02-22 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,6.0,77.0,3.0,32.99
2023-02-22 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,7.7,68.0,5.0,29.975
2023-02-22 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,8.5,67.0,4.0,27.3975
2023-02-22 11:00:00,0.258819045102521,-0.9659258262890682,0.0,8.5,65.0,2.0,24.9725
2023-02-22 12:00:00,1.2246467991473532e-16,-1.0,0.0,9.1,70.0,6.0,25.6025
2023-02-22 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,9.6,67.0,7.0,26.7825
2023-02-22 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,11.1,54.0,6.0,25.8425
2023-02-22 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,14.2,27.0,17.0,24.9875
2023-02-22 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,14.2,26.0,25.0,23.875
2023-02-22 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,14.1,26.0,26.0,24.8
2023-02-22 18:00:00,-1.0,-1.8369701987210297e-16,0.0,13.7,25.0,13.0,25.4925
2023-02-22 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,10.7,65.0,8.0,29.34
2023-02-22 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,10.1,72.0,4.0,31.2125
2023-02-22 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,10.5,39.0,8.0,27.01
2023-02-22 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,10.3,36.0,9.0,23.7
2023-02-22 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,9.1,46.0,7.0,21.9375
2023-02-23 00:00:00,0.0,1.0,0.0,8.1,53.0,3.0,21.17
2023-02-23 01:00:00,0.25881904510252074,0.9659258262890683,0.0,7.5,55.0,5.0,17.215
2023-02-23 02:00:00,0.49999999999999994,0.8660254037844387,0.0,7.5,51.0,5.0,16.76
2023-02-23 03:00:00,0.7071067811865476,0.7071067811865476,0.0,7.0,55.0,5.0,16.9175
2023-02-23 04:00:00,0.8660254037844386,0.5000000000000001,0.0,6.9,56.0,3.0,16.9075
2023-02-23 05:00:00,0.9659258262890683,0.25881904510252074,0.0,6.0,65.0,3.0,19.2475
2023-02-23 06:00:00,1.0,6.123233995736766e-17,0.0,5.9,67.0,3.0,23.985
2023-02-23 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,5.5,69.0,4.0,33.655
2023-02-23 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,8.5,65.0,4.0,34.2875
2023-02-23 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,8.8,61.0,3.0,30.085
2023-02-23 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,8.4,67.0,3.0,28.635
2023-02-23 11:00:00,0.258819045102521,-0.9659258262890682,0.0,9.1,72.0,4.0,26.355
2023-02-23 12:00:00,1.2246467991473532e-16,-1.0,0.0,9.5,68.0,5.0,27.7475
2023-02-23 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,10.2,59.0,4.0,27.55
2023-02-23 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,10.4,62.0,5.0,26.1475
2023-02-23 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,11.1,56.0,5.0,24.7075
2023-02-23 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,11.5,57.0,3.0,24.5975
2023-02-23 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,11.3,57.0,2.0,24.6675
2023-02-23 18:00:00,-1.0,-1.8369701987210297e-16,0.0,10.3,59.0,2.0,26.5175
2023-02-23 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,10.2,60.0,3.0,28.79
2023-02-23 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,9.4,65.0,5.0,
2023-02-23 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,8.9,70.0,3.0,31.86
2023-02-23 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,8.2,67.0,3.0,28.8125
2023-02-23 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,7.8,68.0,4.0,28.945
2023-02-24 00:00:00,0.0,1.0,0.0,7.4,74.0,2.0,27.1
2023-02-24 01:00:00,0.25881904510252074,0.9659258262890683,0.0,7.6,69.0,4.0,23.9925
2023-02-24 02:00:00,0.49999999999999994,0.8660254037844387,0.0,7.4,70.0,3.0,20.76
2023-02-24 03:00:00,0.7071067811865476,0.7071067811865476,0.0,7.0,73.0,3.0,21.17
2023-02-24 04:00:00,0.8660254037844386,0.5000000000000001,0.0,7.3,74.0,4.0,21.4025
2023-02-24 05:00:00,0.9659258262890683,0.25881904510252074,0.0,6.6,78.0,3.0,21.81
2023-02-24 06:00:00,1.0,6.123233995736766e-17,0.0,6.8,78.0,4.0,26.8525
2023-02-24 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,6.4,77.0,3.0,32.495
2023-02-24 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,8.3,68.0,4.0,30.62
2023-02-24 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,8.2,73.0,5.0,31.84
2023-02-24 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,10.5,74.0,4.0,25.3775
2023-02-24 11:00:00,0.258819045102521,-0.9659258262890682,0.0,9.8,76.0,6.0,23.985
2023-02-24 12:00:00,1.2246467991473532e-16,-1.0,0.0,10.4,68.0,8.0,23.22
2023-02-24 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,10.5,68.0,9.0,37.73
2023-02-24 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,10.5,73.0,12.0,26.595
2023-02-24 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,11.1,61.0,12.0,24.92
2023-02-24 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,12.0,39.0,7.0,23.92
2023-02-24 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,10.8,61.0,4.0,23.43
2023-02-24 18:00:00,-1.0,-1.8369701987210297e-16,0.0,10.6,71.0,8.0,26.7625
2023-02-24 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,10.7,71.0,6.0,27.335
2023-02-24 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,10.3,66.0,4.0,28.9825
2023-02-24 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,10.1,62.0,4.0,26.495
2023-02-24 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,10.2,60.0,6.0,23.84
2023-02-24 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,9.5,63.0,6.0,22.485
2023-02-25 00:00:00,0.0,1.0,0.0,9.0,71.0,3.0,18.83
2023-02-25 01:00:00,0.25881904510252074,0.9659258262890683,0.0,9.8,71.0,6.0,17.295
2023-02-25 02:00:00,0.49999999999999994,0.8660254037844387,0.0,8.7,77.0,3.0,16.805
2023-02-25 03:00:00,0.7071067811865476,0.7071067811865476,0.0,7.7,82.0,3.0,16.7125
2023-02-25 04:00:00,0.8660254037844386,0.5000000000000001,0.0,7.8,82.0,4.0,16.85
2023-02-25 05:00:00,0.9659258262890683,0.25881904510252074,0.0,6.9,83.0,5.0,18.055
2023-02-25 06:00:00,1.0,6.123233995736766e-17,0.0,8.0,76.0,3.0,23.855
2023-02-25 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,7.5,82.0,5.0,32.6875
2023-02-25 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,8.9,77.0,4.0,32.7825
2023-02-25 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,8.3,81.0,7.0,29.8725
2023-02-25 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,9.0,81.0,5.0,27.5075
2023-02-25 11:00:00,0.258819045102521,-0.9659258262890682,0.0,8.4,83.0,9.0,26.0775
2023-02-25 12:00:00,1.2246467991473532e-16,-1.0,0.0,8.6,89.0,13.0,26.265
2023-02-25 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,8.9,92.0,8.0,26.0975
2023-02-25 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,9.3,89.0,3.0,25.255
2023-02-25 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,9.8,84.0,2.0,25.215
2023-02-25 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,9.9,83.0,6.0,25.0425
2023-02-25 17:00:00,-0.9659258262890683,-0.25881904510252063,0.1,8.7,79.0,31.0,26.7475
2023-02-25 18:00:00,-1.0,-1.8369701987210297e-16,0.0,7.7,74.0,47.0,25.66
2023-02-25 19:00:00,-0.9659258262890684,0.2588190451025203,0.1,7.2,75.0,57.0,27.225
2023-02-25 20:00:00,-0.8660254037844386,0.5000000000000001,0.9,6.4,82.0,56.0,28.5225
2023-02-25 21:00:00,-0.7071067811865477,0.7071067811865474,0.1,6.2,74.0,37.0,25.825
2023-02-25 22:00:00,-0.5000000000000004,0.8660254037844384,0.1,6.4,67.0,29.0,22.2675
2023-02-25 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,7.2,55.0,37.0,21.6825
2023-02-26 00:00:00,0.0,1.0,0.0,7.0,59.0,41.0,19.1075
2023-02-26 01:00:00,0.25881904510252074,0.9659258262890683,0.0,7.0,57.0,42.0,17.35
2023-02-26 02:00:00,0.49999999999999994,0.8660254037844387,0.0,6.9,57.0,28.0,16.1925
2023-02-26 03:00:00,0.7071067811865476,0.7071067811865476,0.0,7.1,53.0,30.0,16.14
2023-02-26 04:00:00,0.8660254037844386,0.5000000000000001,0.0,7.3,52.0,32.0,16.4
2023-02-26 05:00:00,0.9659258262890683,0.25881904510252074,0.0,7.3,49.0,25.0,
2023-02-26 06:00:00,1.0,6.123233995736766e-17,0.0,7.3,51.0,23.0,19.68
2023-02-26 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,7.3,51.0,29.0,24.2925
2023-02-26 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,7.4,49.0,26.0,29.335
2023-02-26 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,7.7,48.0,22.0,33.5725
2023-02-26 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,7.6,46.0,24.0,31.8825
2023-02-26 11:00:00,0.258819045102521,-0.9659258262890682,0.0,8.2,44.0,28.0,29.2975
2023-02-26 12:00:00,1.2246467991473532e-16,-1.0,0.0,8.7,45.0,32.0,27.79
2023-02-26 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,9.2,44.0,31.0,28.385
2023-02-26 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,9.7,47.0,30.0,27.3975
2023-02-26 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,10.4,39.0,34.0,27.0575
2023-02-26 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,10.6,36.0,37.0,25.04
2023-02-26 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,9.1,47.0,34.0,26.755
